accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-19 00:01:40.574,3510,TCP  ,193.90.12.93,556,Others,35,Female,IT,Normal,English,71.68,No,0.0,Debit Card,2017-03-19 00:01:40.574,2017,3,19,0
2017-03-19 00:01:40.574,3823,TCP  ,193.96.199.245,515,Others,50,Female,US,Normal,German,0.0,Yes,225.06,Others,2017-03-19 00:01:40.574,2017,3,19,0
2017-03-19 00:01:40.585,4438,TCP  ,194.100.176.7,561,Others,22,Female,US,Normal,English,0.0,Yes,2280.646,Cash,2017-03-19 00:01:40.585,2017,3,19,0
2017-03-19 00:01:40.585,2046,TCP  ,194.105.145.87,589,Others,68,Female,US,Normal,English,10.46,No,0.0,Cash,2017-03-19 00:01:40.585,2017,3,19,0
2017-03-19 00:01:42.619,2550,TCP  ,194.11.29.67,1723,Others,36,Female,IT,Normal,English,143.36,No,0.0,Cash,2017-03-19 00:01:42.619,2017,3,19,0
2017-03-19 00:01:42.619,4621,TCP  ,194.114.62.127,533,Others,21,Male,RU,Normal,English,0.0,Yes,130.112,Cash,2017-03-19 00:01:42.619,2017,3,19,0
2017-03-19 00:01:42.624,3827,TCP  ,194.12.0.103,639,Safari,68,Male,RU,Normal,English,5.23,No,0.0,Cash,2017-03-19 00:01:42.624,2017,3,19,0
2017-03-19 00:01:42.624,4545,TCP  ,194.126.117.174,614,Safari,58,Male,JP,Normal,Spanish,20.92,No,0.0,Debit Card,2017-03-19 00:01:42.624,2017,3,19,0
2017-03-19 00:01:42.831,3354,TCP  ,194.129.64.55,639,Safari,19,Female,IT,Normal,English,179.2,No,0.0,Cash,2017-03-19 00:01:42.831,2017,3,19,0
2017-03-19 00:01:42.831,3576,TCP  ,194.135.161.50,614,Safari,47,Female,US,Normal,Spanish,600.16,No,0.0,Others,2017-03-19 00:01:42.831,2017,3,19,0
2017-03-19 00:01:03.469,3667,TCP  ,194.135.17.90,307,Safari,30,Female,IT,Premium,English,26.15,No,0.0,Credit Card,2017-03-19 00:01:03.469,2017,3,19,0
2017-03-19 00:01:03.469,4192,TCP  ,194.143.145.134,5654,Safari,41,Female,CA,Premium,Spanish,1500.4,No,0.0,Cash,2017-03-19 00:01:03.469,2017,3,19,0
2017-03-19 00:05:00.181,2321,TCP  ,194.144.24.226,46,IOS App,56,Male,JP,Premium,English,10.46,No,0.0,Credit Card,2017-03-19 00:05:00.181,2017,3,19,0
2017-03-19 00:05:00.181,2452,TCP  ,194.144.67.180,40,Microsoft Edge,61,Female,IT,Premium,French,0.0,Yes,25.088,Cash,2017-03-19 00:05:00.181,2017,3,19,0
2017-03-19 00:03:32.802,2251,TCP  ,194.145.208.113,314,Microsoft Edge,68,Male,IT,Premium,English,30.3,No,0.0,Cash,2017-03-19 00:03:32.802,2017,3,19,0
2017-03-19 00:03:32.802,3761,TCP  ,194.150.213.78,537,Microsoft Edge,47,Male,US,Premium,norwegian,10.46,No,0.0,Credit Card,2017-03-19 00:03:32.802,2017,3,19,0
2017-03-19 00:05:59.848,4261,TCP  ,194.150.65.113,40,IOS App,25,Male,CA,Premium,English,58.65,No,0.0,Credit Card,2017-03-19 00:05:59.848,2017,3,19,0
2017-03-19 00:05:59.848,4601,TCP  ,194.150.65.219,46,IOS App,51,Female,CN,Premium,Spanish,45.45,No,0.0,Credit Card,2017-03-19 00:05:59.848,2017,3,19,0
2017-03-19 00:02:10.781,2443,TCP  ,194.152.36.247,359,IOS App,33,Male,IT,Premium,Russian,40.66,No,0.0,Credit Card,2017-03-19 00:02:10.781,2017,3,19,0
2017-03-19 00:02:10.781,1841,TCP  ,194.152.36.258,6787,Chrome,41,Female,CA,Premium,Russian,900.24,No,0.0,Credit Card,2017-03-19 00:02:10.781,2017,3,19,0
2017-03-19 00:06:11.468,4379,TCP  ,194.153.1.167,2345,Chrome,40,Female,CN,Premium,English,5.23,No,0.0,Cash,2017-03-19 00:06:11.468,2017,3,19,0
2017-03-19 00:06:11.468,2558,TCP  ,194.153.4.27,3417,Chrome,57,Female,US,Premium,English,1500.4,No,0.0,Cash,2017-03-19 00:06:11.468,2017,3,19,0
2017-03-19 00:06:33.228,4473,TCP  ,194.154.207.152,46,Chrome,61,Male,CA,Premium,English,600.16,No,0.0,Cash,2017-03-19 00:06:33.228,2017,3,19,0
2017-03-19 00:06:33.228,3428,TCP  ,194.167.196.7,40,Chrome,47,Male,AR,Premium,French,15.69,No,0.0,Credit Card,2017-03-19 00:06:33.228,2017,3,19,0
2017-03-19 00:03:32.966,1769,TCP  ,194.168.186.202,2435,Chrome,25,Female,GB,Premium,English,2400.68,No,0.0,Credit Card,2017-03-19 00:03:32.966,2017,3,19,0
2017-03-19 00:03:32.966,4748,TCP  ,194.168.228.134,3313,Chrome,61,Female,DE,Premium,English,900.24,No,0.0,Credit Card,2017-03-19 00:03:32.966,2017,3,19,0
2017-03-19 00:06:49.317,2251,TCP  ,194.168.91.166,329,Chrome,58,Male,US,Premium,English,75.75,No,0.0,Cash,2017-03-19 00:06:49.317,2017,3,19,0
2017-03-19 00:06:49.317,4721,TCP  ,194.170.95.210,6533,Chrome,66,Male,IN,Premium,English,600.16,No,0.0,Credit Card,2017-03-19 00:06:49.317,2017,3,19,0
2017-03-19 00:07:29.941,4478,TCP  ,194.170.95.210,437,Chrome,34,Male,IN,Premium,English,10.46,No,0.0,Credit Card,2017-03-19 00:07:29.941,2017,3,19,0
2017-03-19 00:07:29.941,1712,TCP  ,194.171.66.68,1591,Others,40,Female,IN,Premium,English,26.15,No,0.0,Others,2017-03-19 00:07:29.941,2017,3,19,0
2017-03-19 00:07:37.168,4966,TCP  ,194.176.105.145,40,Others,29,Female,IN,Premium,English,60.6,No,0.0,Debit Card,2017-03-19 00:07:37.168,2017,3,19,0
2017-03-19 00:07:37.168,2731,TCP  ,194.176.111.63,46,Others,53,Male,PL,Premium,Russian,0.0,Yes,4725.0,Cash,2017-03-19 00:07:37.168,2017,3,19,0
2017-03-19 00:04:40.276,2351,TCP  ,194.176.221.153,556,Others,24,Female,GB,Normal,English,0.0,Yes,80.64,Credit Card,2017-03-19 00:04:40.276,2017,3,19,0
2017-03-19 00:04:40.276,2246,TCP  ,194.176.222.232,515,Others,39,Female,CA,Normal,English,3000.85,No,0.0,Cash,2017-03-19 00:04:40.276,2017,3,19,0
2017-03-19 00:04:40.276,4686,TCP  ,194.178.124.240,702,Others,57,Male,SE,Normal,English,26.15,No,0.0,Others,2017-03-19 00:04:40.276,2017,3,19,0
2017-03-19 00:04:40.276,4606,TCP  ,194.179.52.94,586,Mozilla Firefox,62,Female,JP,Normal,English,0.0,Yes,114.688,Cash,2017-03-19 00:04:40.276,2017,3,19,0
2017-03-19 00:04:40.585,4902,TCP  ,194.186.201.58,702,Mozilla Firefox,38,Male,CH,Normal,English,10.46,No,0.0,Credit Card,2017-03-19 00:04:40.585,2017,3,19,0
2017-03-19 00:04:40.585,3779,TCP  ,194.187.230.126,586,Mozilla Firefox,30,Female,US,Normal,Russian,26.15,No,0.0,Cash,2017-03-19 00:04:40.585,2017,3,19,0
2017-03-19 00:04:40.585,4907,TCP  ,194.187.251.7,556,Mozilla Firefox,28,Female,CA,Normal,English,15.69,No,0.0,Credit Card,2017-03-19 00:04:40.585,2017,3,19,0
2017-03-19 00:04:40.585,3773,TCP  ,194.190.100.6,515,Mozilla Firefox,62,Male,AT,Normal,Russian,71.68,No,0.0,Credit Card,2017-03-19 00:04:40.585,2017,3,19,0
2017-03-19 00:02:43.585,4737,TCP  ,194.190.111.55,343,Mozilla Firefox,22,Female,CA,Premium,Russian,1800.51,No,0.0,Cash,2017-03-19 00:02:43.585,2017,3,19,0
2017-03-19 00:02:43.585,3971,TCP  ,194.190.85.145,8737,Android App,31,Female,NO,Premium,Russian,600.16,No,0.0,Cash,2017-03-19 00:02:43.585,2017,3,19,0
2017-03-19 00:07:57.923,3260,TCP  ,194.206.87.201,40,Android App,63,Male,CA,Premium,French,46.92,No,0.0,Debit Card,2017-03-19 00:07:57.923,2017,3,19,0
2017-03-19 00:07:57.923,3532,TCP  ,194.209.189.171,46,Android App,21,Female,MX,Premium,English,900.24,No,0.0,Cash,2017-03-19 00:07:57.923,2017,3,19,0
2017-03-19 00:06:00.640,2490,TCP  ,194.213.201.83,277,Android App,66,Male,CA,Premium,English,40.66,No,0.0,Cash,2017-03-19 00:06:00.640,2017,3,19,0
2017-03-19 00:06:00.640,4403,TCP  ,194.213.201.83,1421,Android App,27,Male,IT,Premium,English,203.3,No,0.0,Debit Card,2017-03-19 00:06:00.640,2017,3,19,0
2017-03-19 00:04:52.890,3530,TCP  ,194.214.0.257,2287,Android App,65,Female,US,Premium,English,5250.0,No,0.0,Others,2017-03-19 00:04:52.890,2017,3,19,0
2017-03-19 00:04:52.890,4750,TCP  ,194.228.11.221,3491,Android App,52,Female,US,Premium,English,58.65,No,0.0,Credit Card,2017-03-19 00:04:52.890,2017,3,19,0
2017-03-19 00:09:07.155,3455,TCP  ,194.228.169.258,46,Android App,55,Male,US,Premium,Spanish,40.66,No,0.0,Debit Card,2017-03-19 00:09:07.155,2017,3,19,0
2017-03-19 00:09:07.155,4260,TCP  ,194.228.32.957,40,Android App,46,Male,IT,Premium,English,10.46,No,0.0,Cash,2017-03-19 00:09:07.155,2017,3,19,0
2017-03-19 00:09:09.846,3717,TCP  ,194.228.32.1103,46,Android App,45,Male,RU,Premium,Russian,1500.4,No,0.0,Credit Card,2017-03-19 00:09:09.846,2017,3,19,0
2017-03-19 00:09:09.846,2955,TCP  ,194.242.103.189,40,Android App,29,Female,RU,Premium,Russian,20.92,No,0.0,Cash,2017-03-19 00:09:09.846,2017,3,19,0
2017-03-19 00:08:47.384,2299,TCP  ,194.242.114.83,353,Android App,27,Female,JP,Premium,English,600.16,No,0.0,Credit Card,2017-03-19 00:08:47.384,2017,3,19,0
2017-03-19 00:08:47.384,3309,TCP  ,194.246.120.53,4794,Android App,68,Male,IT,Premium,Russian,162.64,No,0.0,Cash,2017-03-19 00:08:47.384,2017,3,19,0
2017-03-19 00:08:25.978,3473,TCP  ,194.246.75.242,420,Android App,25,Male,US,Premium,Russian,15.69,No,0.0,Credit Card,2017-03-19 00:08:25.978,2017,3,19,0
2017-03-19 00:08:25.978,3389,TCP  ,194.247.236.186,5882,Android App,46,Male,IT,Premium,English,900.24,No,0.0,Others,2017-03-19 00:08:25.978,2017,3,19,0
2017-03-19 00:09:23.381,3810,TCP  ,194.250.219.181,46,Android App,23,Female,CA,Premium,English,0.0,Yes,162.64,Credit Card,2017-03-19 00:09:23.381,2017,3,19,0
2017-03-19 00:09:23.381,3859,TCP  ,194.250.240.9,40,Android App,29,Female,JP,Premium,German,900.24,No,0.0,Cash,2017-03-19 00:09:23.381,2017,3,19,0
2017-03-19 00:06:40.193,2872,TCP  ,194.28.248.117,561,Android App,60,Female,IT,Normal,English,900.24,No,0.0,Credit Card,2017-03-19 00:06:40.193,2017,3,19,0
2017-03-19 00:06:40.193,3016,TCP  ,194.32.31.5,589,Android App,28,Female,IT,Normal,English,162.64,No,0.0,Debit Card,2017-03-19 00:06:40.193,2017,3,19,0
2017-03-19 00:06:40.200,2559,TCP  ,194.36.162.118,1723,Android App,19,Male,US,Normal,English,5.23,No,0.0,Cash,2017-03-19 00:06:40.200,2017,3,19,0
2017-03-19 00:06:40.200,4618,TCP  ,194.42.141.13,579,Android App,42,Male,CA,Normal,English,81.32,No,0.0,Credit Card,2017-03-19 00:06:40.200,2017,3,19,0
2017-03-19 00:06:40.591,1611,TCP  ,194.42.196.154,561,Android App,57,Male,CN,Normal,Russian,35.84,No,0.0,Credit Card,2017-03-19 00:06:40.591,2017,3,19,0
2017-03-19 00:06:40.591,4993,TCP  ,194.42.67.41,589,Chrome,45,Female,CN,Normal,English,60.6,No,0.0,Debit Card,2017-03-19 00:06:40.591,2017,3,19,0
2017-03-19 00:06:40.712,2129,TCP  ,194.44.128.6,1723,Mozilla Firefox,24,Female,US,Normal,Russian,81.32,No,0.0,Credit Card,2017-03-19 00:06:40.712,2017,3,19,0
2017-03-19 00:06:40.712,3576,TCP  ,194.44.176.24,579,Mozilla Firefox,33,Female,IT,Normal,Russian,0.0,Yes,450.12,Cash,2017-03-19 00:06:40.712,2017,3,19,0
2017-03-19 00:07:36.259,4479,TCP  ,194.44.201.134,329,Mozilla Firefox,28,Male,CA,Premium,English,26.15,No,0.0,Others,2017-03-19 00:07:36.259,2017,3,19,0
2017-03-19 00:07:36.259,4827,TCP  ,194.44.221.14,1509,Mozilla Firefox,35,Female,CN,Premium,Russian,40.66,No,0.0,Credit Card,2017-03-19 00:07:36.259,2017,3,19,0
2017-03-19 00:07:40.255,1995,TCP  ,194.44.241.12,702,Mozilla Firefox,31,Male,US,Normal,Spanish,179.2,No,0.0,Cash,2017-03-19 00:07:40.255,2017,3,19,0
2017-03-19 00:07:40.255,2857,TCP  ,194.44.246.254,586,Mozilla Firefox,21,Female,CA,Normal,Russian,20.92,No,0.0,Credit Card,2017-03-19 00:07:40.255,2017,3,19,0
2017-03-19 00:07:40.255,4305,TCP  ,194.44.253.460,556,Mozilla Firefox,57,Female,AR,Normal,English,10.46,No,0.0,Cash,2017-03-19 00:07:40.255,2017,3,19,0
2017-03-19 00:07:40.255,3275,TCP  ,194.44.253.535,515,Mozilla Firefox,46,Male,GB,Normal,Russian,600.17,No,0.0,Cash,2017-03-19 00:07:40.255,2017,3,19,0
2017-03-19 00:07:40.586,3896,TCP  ,194.44.48.10,702,Mozilla Firefox,27,Female,DE,Normal,Spanish,81.32,No,0.0,Debit Card,2017-03-19 00:07:40.586,2017,3,19,0
2017-03-19 00:07:40.586,3665,TCP  ,194.44.57.155,540,Mozilla Firefox,51,Female,US,Normal,Russian,900.24,No,0.0,Credit Card,2017-03-19 00:07:40.586,2017,3,19,0
2017-03-19 00:07:40.586,4745,TCP  ,194.53.33.5,556,Android App,26,Female,IN,Normal,English,0.0,Yes,1080.306,Cash,2017-03-19 00:07:40.586,2017,3,19,0
2017-03-19 00:07:40.586,3851,TCP  ,194.54.80.116,515,Chrome,51,Female,CA,Normal,Russian,1500.4,No,0.0,Cash,2017-03-19 00:07:40.586,2017,3,19,0
2017-03-19 00:07:42.421,2165,TCP  ,194.54.80.117,639,Chrome,46,Male,AR,Normal,Russian,600.16,No,0.0,Credit Card,2017-03-19 00:07:42.421,2017,3,19,0
2017-03-19 00:07:42.421,1543,TCP  ,194.58.40.153,568,Chrome,68,Female,PL,Normal,English,45.45,No,0.0,Others,2017-03-19 00:07:42.421,2017,3,19,0
2017-03-19 00:07:42.454,4837,TCP  ,194.60.38.226,639,Chrome,30,Female,IN,Normal,English,107.52,No,0.0,Credit Card,2017-03-19 00:07:42.454,2017,3,19,0
2017-03-19 00:07:42.454,4490,TCP  ,194.60.77.186,614,Chrome,64,Male,KR,Normal,Russian,0.0,Yes,45.45,Credit Card,2017-03-19 00:07:42.454,2017,3,19,0
2017-03-19 00:11:00.712,2807,TCP  ,194.7.114.6,48,Chrome,69,Female,CA,Premium,English,15.69,No,0.0,Debit Card,2017-03-19 00:11:00.712,2017,3,19,0
2017-03-19 00:11:00.712,4792,TCP  ,194.72.189.198,40,IOS App,58,Female,CN,Premium,English,0.0,Yes,225.06,Credit Card,2017-03-19 00:11:00.712,2017,3,19,0
2017-03-19 00:11:12.778,3180,TCP  ,194.73.185.136,46,IOS App,23,Male,AT,Premium,English,40.66,No,0.0,Credit Card,2017-03-19 00:11:12.778,2017,3,19,0
2017-03-19 00:11:12.778,1782,TCP  ,194.73.218.230,40,IOS App,40,Female,US,Premium,English,58.65,No,0.0,Credit Card,2017-03-19 00:11:12.778,2017,3,19,0
2017-03-19 00:11:34.694,1519,TCP  ,194.75.222.181,40,IOS App,61,Female,CA,Premium,English,203.3,No,0.0,Credit Card,2017-03-19 00:11:34.694,2017,3,19,0
2017-03-19 00:11:34.694,4093,TCP  ,194.75.92.83,46,IOS App,43,Female,SE,Premium,English,35.84,No,0.0,Cash,2017-03-19 00:11:34.694,2017,3,19,0
2017-03-19 00:11:50.812,2783,TCP  ,194.79.23.142,487,Microsoft Edge,59,Female,IN,Premium,Russian,30.3,No,0.0,Credit Card,2017-03-19 00:11:50.812,2017,3,19,0
2017-03-19 00:11:50.812,3794,TCP  ,194.79.43.209,1481,Microsoft Edge,37,Female,US,Premium,Spanish,75.75,No,0.0,Cash,2017-03-19 00:11:50.812,2017,3,19,0
2017-03-19 00:12:08.077,4934,TCP  ,194.80.246.5,501,Microsoft Edge,62,Male,NO,Premium,English,203.3,No,0.0,Cash,2017-03-19 00:12:08.077,2017,3,19,0
2017-03-19 00:12:08.077,2118,TCP  ,194.9.14.203,1744,Microsoft Edge,62,Female,IN,Premium,Spanish,26.15,No,0.0,Credit Card,2017-03-19 00:12:08.077,2017,3,19,0
2017-03-19 00:12:18.052,2491,TCP  ,194.9.214.184,46,Microsoft Edge,50,Male,JP,Premium,French,40.66,No,0.0,Others,2017-03-19 00:12:18.052,2017,3,19,0
2017-03-19 00:12:18.052,2576,TCP  ,195.110.84.186,40,Microsoft Edge,36,Female,PL,Premium,English,46.92,No,0.0,Credit Card,2017-03-19 00:12:18.052,2017,3,19,0
2017-03-19 00:12:49.656,3528,TCP  ,195.112.88.119,46,Safari,41,Female,GB,Premium,English,0.0,Yes,3.661,Debit Card,2017-03-19 00:12:49.656,2017,3,19,0
2017-03-19 00:12:49.656,3333,TCP  ,195.128.124.87,40,Safari,53,Male,CA,Premium,English,0.0,Yes,7.322,Others,2017-03-19 00:12:49.656,2017,3,19,0
2017-03-19 00:11:02.852,3112,TCP  ,195.128.139.104,283,Safari,51,Female,SE,Premium,Russian,900.24,No,0.0,Debit Card,2017-03-19 00:11:02.852,2017,3,19,0
2017-03-19 00:11:02.852,4685,TCP  ,195.128.56.134,6718,Safari,61,Male,JP,Premium,Russian,40.66,No,0.0,Cash,2017-03-19 00:11:02.852,2017,3,19,0
2017-03-19 00:13:15.141,1765,TCP  ,195.128.70.5,46,Others,48,Male,CH,Premium,Russian,15.69,No,0.0,Others,2017-03-19 00:13:15.141,2017,3,19,0
2017-03-19 00:13:15.141,3955,TCP  ,195.13.214.166,40,Others,57,Female,US,Premium,French,900.24,No,0.0,Credit Card,2017-03-19 00:13:15.141,2017,3,19,0
2017-03-19 00:13:30.338,2370,TCP  ,195.134.97.64,441,Others,40,Female,CA,Premium,Spanish,0.0,Yes,91.485,Cash,2017-03-19 00:13:30.338,2017,3,19,0
2017-03-19 00:13:30.338,2418,TCP  ,195.138.72.84,4489,Others,46,Male,AT,Premium,English,0.0,Yes,28.462,Debit Card,2017-03-19 00:13:30.338,2017,3,19,0
2017-03-19 00:10:40.268,3279,TCP  ,195.138.91.208,556,Others,18,Male,CA,Normal,Russian,0.0,Yes,10.983,Others,2017-03-19 00:10:40.268,2017,3,19,0
2017-03-19 00:10:40.268,3296,TCP  ,195.138.93.250,515,Others,46,Male,NO,Normal,Russian,5.23,No,0.0,Cash,2017-03-19 00:10:40.268,2017,3,19,0
2017-03-19 00:10:40.268,2162,TCP  ,195.140.229.98,702,Others,18,Female,CA,Normal,Russian,900.24,No,0.0,Credit Card,2017-03-19 00:10:40.268,2017,3,19,0
2017-03-19 00:10:40.268,2412,TCP  ,195.142.249.47,586,Others,29,Male,MX,Normal,Spanish,60.6,No,0.0,Cash,2017-03-19 00:10:40.268,2017,3,19,0
2017-03-19 00:10:40.586,3074,TCP  ,195.145.215.5,556,Others,50,Female,CA,Normal,English,162.64,No,0.0,Cash,2017-03-19 00:10:40.586,2017,3,19,0
2017-03-19 00:10:40.586,3385,TCP  ,195.145.250.18,515,Others,63,Female,IT,Normal,English,15.15,No,0.0,Others,2017-03-19 00:10:40.586,2017,3,19,0
2017-03-19 00:10:40.586,4309,TCP  ,195.146.37.23,702,Safari,20,Female,US,Normal,persian,179.2,No,0.0,Others,2017-03-19 00:10:40.586,2017,3,19,0
2017-03-19 00:10:40.586,3638,TCP  ,195.147.130.204,586,Safari,65,Female,US,Normal,English,0.0,Yes,19.6125,Credit Card,2017-03-19 00:10:40.586,2017,3,19,0
2017-03-19 00:13:41.403,2012,TCP  ,195.147.148.117,46,Safari,46,Male,US,Premium,English,900.24,No,0.0,Cash,2017-03-19 00:13:41.403,2017,3,19,0
2017-03-19 00:13:41.403,2823,TCP  ,195.147.38.171,40,Safari,44,Female,IT,Premium,English,45.45,No,0.0,Debit Card,2017-03-19 00:13:41.403,2017,3,19,0
2017-03-19 00:10:44.956,4841,TCP  ,195.150.4.30,2363,Safari,44,Male,RU,Premium,polish,30.3,No,0.0,Cash,2017-03-19 00:10:44.956,2017,3,19,0
2017-03-19 00:10:44.956,2796,TCP  ,195.154.161.171,3551,Safari,68,Female,RU,Premium,English,81.32,No,0.0,Cash,2017-03-19 00:10:44.956,2017,3,19,0
2017-03-19 00:09:17.465,3950,TCP  ,195.154.161.171,231,IOS App,26,Male,JP,Premium,English,0.0,Yes,675.18,Debit Card,2017-03-19 00:09:17.465,2017,3,19,0
2017-03-19 00:09:17.465,3103,TCP  ,195.154.161.171,7750,Microsoft Edge,35,Male,IT,Premium,English,1500.4,No,0.0,Cash,2017-03-19 00:09:17.465,2017,3,19,0
2017-03-19 00:14:21.273,3163,TCP  ,195.154.183.166,329,Microsoft Edge,55,Male,US,Premium,English,1500.4,No,0.0,Credit Card,2017-03-19 00:14:21.273,2017,3,19,0
