accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-16 00:04:22.769,4613,TCP  ,5.71.30.94,4457,Others,20,Male,AU,Premium,Italian,0.0,Yes,10.46,Cash,2017-03-16 00:04:22.769,2017,3,16,0
2017-03-16 00:05:04.175,4946,TCP  ,5.71.86.13,381,Others,54,Male,AT,Premium,Italian,203.3,No,0.0,Cash,2017-03-16 00:05:04.175,2017,3,16,0
2017-03-16 00:05:04.175,4329,TCP  ,5.73.55.98,2313,Others,55,Female,CO,Premium,persian,1800.51,No,0.0,Credit Card,2017-03-16 00:05:04.175,2017,3,16,0
2017-03-16 00:00:20.658,2437,TCP  ,5.76.147.215,268,Others,60,Male,US,Premium,Russian,600.16,No,0.0,Cash,2017-03-16 00:00:20.658,2017,3,16,0
2017-03-16 00:00:20.658,2854,TCP  ,5.76.50.43,281,Others,31,Male,US,Premium,Italian,71.68,No,0.0,Debit Card,2017-03-16 00:00:20.658,2017,3,16,0
2017-03-16 00:00:13.451,4067,TCP  ,5.78.152.34,92,Others,48,Female,IT,Normal,Italian,0.0,Yes,81.32,Cash,2017-03-16 00:00:13.451,2017,3,16,0
2017-03-16 00:00:13.451,4384,TCP  ,5.78.220.131,190,Others,24,Female,US,Normal,persian,1800.51,No,0.0,Cash,2017-03-16 00:00:13.451,2017,3,16,0
2017-03-16 00:02:35.171,3068,TCP  ,5.80.131.91,556,Others,28,Female,CH,Normal,Italian,26.15,No,0.0,Cash,2017-03-16 00:02:35.171,2017,3,16,0
2017-03-16 00:02:35.171,1863,TCP  ,5.80.206.181,515,Others,18,Male,IT,Normal,Italian,900.24,No,0.0,Cash,2017-03-16 00:02:35.171,2017,3,16,0
2017-03-16 00:02:35.171,1838,TCP  ,5.80.233.221,702,Others,37,Female,JP,Normal,Italian,35.84,No,0.0,Debit Card,2017-03-16 00:02:35.171,2017,3,16,0
2017-03-16 00:02:35.171,2057,TCP  ,5.80.43.82,586,Safari,24,Female,PR,Normal,Italian,15.69,No,0.0,Others,2017-03-16 00:02:35.171,2017,3,16,0
2017-03-16 00:02:35.171,4678,TCP  ,5.80.82.78,561,Safari,34,Male,CA,Normal,Italian,81.32,No,0.0,Credit Card,2017-03-16 00:02:35.171,2017,3,16,0
2017-03-16 00:02:35.171,4773,TCP  ,5.8.201.170,589,Safari,51,Female,US,Normal,Russian,3000.85,No,0.0,Credit Card,2017-03-16 00:02:35.171,2017,3,16,0
2017-03-16 00:02:36.188,4708,TCP  ,5.82.118.163,1726,Safari,27,Female,NO,Normal,Italian,600.16,No,0.0,Debit Card,2017-03-16 00:02:36.188,2017,3,16,0
2017-03-16 00:02:36.188,3144,TCP  ,5.90.102.145,579,Safari,67,Female,RU,Normal,Italian,26.15,No,0.0,Credit Card,2017-03-16 00:02:36.188,2017,3,16,0
2017-03-16 00:02:36.198,3968,TCP  ,5.90.4.5,639,Safari,46,Female,AR,Normal,Italian,0.0,Yes,4200.0,Cash,2017-03-16 00:02:36.198,2017,3,16,0
2017-03-16 00:02:36.198,4413,TCP  ,5.90.6.81,614,IOS App,32,Female,IN,Normal,italian,203.3,No,0.0,Cash,2017-03-16 00:02:36.198,2017,3,16,0
2017-03-16 00:05:46.859,4086,TCP  ,5.90.73.221,459,Microsoft Edge,19,Male,US,Premium,italian,35.84,No,0.0,Debit Card,2017-03-16 00:05:46.859,2017,3,16,0
2017-03-16 00:05:46.859,2566,TCP  ,5.9.106.81,1479,Microsoft Edge,22,Female,IT,Premium,German,1500.4,No,0.0,Debit Card,2017-03-16 00:05:46.859,2017,3,16,0
2017-03-16 00:01:02.831,3393,TCP  ,5.9.106.81,283,Microsoft Edge,23,Female,IT,Premium,Italian,900.24,No,0.0,Cash,2017-03-16 00:01:02.831,2017,3,16,0
2017-03-16 00:01:02.831,4027,TCP  ,5.9.112.6,8617,IOS App,44,Female,IT,Premium,Italian,121.98,No,0.0,Debit Card,2017-03-16 00:01:02.831,2017,3,16,0
2017-03-16 00:03:13.397,2490,TCP  ,5.9.112.6,556,IOS App,58,Female,IT,Normal,Italian,11.73,No,0.0,Others,2017-03-16 00:03:13.397,2017,3,16,0
2017-03-16 00:03:13.397,4631,TCP  ,5.9.112.6,515,IOS App,35,Male,US,Normal,Italian,2400.68,No,0.0,Cash,2017-03-16 00:03:13.397,2017,3,16,0
2017-03-16 00:03:13.397,3574,TCP  ,5.9.112.6,561,IOS App,50,Female,CA,Normal,Italian,81.32,No,0.0,Cash,2017-03-16 00:03:13.397,2017,3,16,0
2017-03-16 00:03:13.397,2626,TCP  ,5.9.112.6,589,IOS App,31,Male,IT,Normal,German,900.24,No,0.0,Cash,2017-03-16 00:03:13.397,2017,3,16,0
2017-03-16 00:03:13.444,3844,TCP  ,5.9.112.6,702,Chrome,40,Female,IT,Normal,Italian,0.0,Yes,900.24,Cash,2017-03-16 00:03:13.444,2017,3,16,0
2017-03-16 00:03:13.444,3145,TCP  ,5.9.112.6,586,Chrome,43,Male,PL,Normal,German,15.15,No,0.0,Cash,2017-03-16 00:03:13.444,2017,3,16,0
2017-03-16 00:03:13.453,2770,TCP  ,5.9.112.6,1726,Chrome,69,Male,JP,Normal,German,5.23,No,0.0,Debit Card,2017-03-16 00:03:13.453,2017,3,16,0
2017-03-16 00:03:13.453,4438,TCP  ,5.9.112.6,579,Chrome,37,Female,AT,Normal,Italian,40.66,No,0.0,Cash,2017-03-16 00:03:13.453,2017,3,16,0
2017-03-16 00:03:14.388,4195,TCP  ,5.9.112.6,639,Chrome,20,Male,JP,Normal,Italian,0.0,Yes,2400.68,Others,2017-03-16 00:03:14.388,2017,3,16,0
2017-03-16 00:03:14.388,4988,TCP  ,5.9.112.6,614,Chrome,38,Male,CN,Normal,German,71.68,No,0.0,Credit Card,2017-03-16 00:03:14.388,2017,3,16,0
2017-03-16 00:06:28.934,4747,TCP  ,5.9.112.6,381,Chrome,48,Female,CN,Premium,German,1800.51,No,0.0,Cash,2017-03-16 00:06:28.934,2017,3,16,0
2017-03-16 00:06:28.934,2209,TCP  ,5.9.112.6,4538,Chrome,59,Female,CN,Premium,German,81.32,No,0.0,Credit Card,2017-03-16 00:06:28.934,2017,3,16,0
2017-03-16 00:07:14.996,4922,TCP  ,5.9.145.132,46,Chrome,40,Female,US,Premium,Italian,143.36,No,0.0,Cash,2017-03-16 00:07:14.996,2017,3,16,0
2017-03-16 00:07:14.996,3446,TCP  ,5.9.145.132,40,Chrome,64,Female,PL,Premium,Italian,0.0,Yes,5.23,Cash,2017-03-16 00:07:14.996,2017,3,16,0
2017-03-16 00:06:51.208,2601,TCP  ,5.9.145.132,1484,Others,--,Unknown,IT,Not Logged In,German,0.0,No,0.0,Credit Card,2017-03-16 00:06:51.208,2017,3,16,0
2017-03-16 00:06:51.208,3686,TCP  ,5.9.145.132,13279,Others,--,Unknown,US,Not Logged In,Italian,0.0,No,0.0,Cash,2017-03-16 00:06:51.208,2017,3,16,0
2017-03-16 00:07:26.489,2717,TCP  ,5.9.145.132,46,Others,22,Female,CA,Premium,German,0.0,Yes,600.16,Cash,2017-03-16 00:07:26.489,2017,3,16,0
2017-03-16 00:07:26.489,4429,TCP  ,5.9.145.132,40,Others,39,Female,CN,Premium,Italian,600.16,No,0.0,Credit Card,2017-03-16 00:07:26.489,2017,3,16,0
2017-03-16 00:07:22.490,3624,TCP  ,5.9.145.132,277,Mozilla Firefox,31,Female,US,Premium,Italian,20.92,No,0.0,Credit Card,2017-03-16 00:07:22.490,2017,3,16,0
2017-03-16 00:07:22.490,2312,TCP  ,5.9.145.132,5550,Mozilla Firefox,46,Male,AU,Premium,Italian,121.98,No,0.0,Cash,2017-03-16 00:07:22.490,2017,3,16,0
2017-03-16 00:08:23.884,2167,TCP  ,5.9.145.132,46,Mozilla Firefox,52,Female,AT,Premium,German,0.0,Yes,2400.68,Cash,2017-03-16 00:08:23.884,2017,3,16,0
2017-03-16 00:08:23.884,4466,TCP  ,5.9.145.132,40,Mozilla Firefox,50,Male,CO,Premium,German,162.64,No,0.0,Cash,2017-03-16 00:08:23.884,2017,3,16,0
2017-03-16 00:05:35.172,4402,TCP  ,5.9.145.132,702,Mozilla Firefox,34,Female,US,Normal,Italian,30.3,No,0.0,Credit Card,2017-03-16 00:05:35.172,2017,3,16,0
2017-03-16 00:05:35.172,3379,TCP  ,5.9.145.132,586,Mozilla Firefox,24,Female,US,Normal,Italian,1500.4,No,0.0,Credit Card,2017-03-16 00:05:35.172,2017,3,16,0
2017-03-16 00:05:35.172,3980,TCP  ,5.9.145.132,556,Android App,27,Male,IT,Normal,Italian,121.98,No,0.0,Credit Card,2017-03-16 00:05:35.172,2017,3,16,0
2017-03-16 00:05:35.172,3589,TCP  ,5.9.145.132,515,Android App,25,Female,US,Normal,Italian,203.3,No,0.0,Cash,2017-03-16 00:05:35.172,2017,3,16,0
2017-03-16 00:05:50.517,3998,UDP  ,5.9.145.132,570,Android App,62,Female,CH,Premium,Italian,15.15,No,0.0,Credit Card,2017-03-16 00:05:50.517,2017,3,16,0
2017-03-16 00:05:50.517,4831,ICMP ,5.9.17.118,738,Android App,45,Female,IT,Premium,Italian,71.68,No,0.0,Credit Card,2017-03-16 00:05:50.517,2017,3,16,0
2017-03-16 00:06:13.397,3895,TCP  ,5.9.17.118,556,Android App,30,Male,JP,Normal,Italian,0.0,Yes,600.17,Others,2017-03-16 00:06:13.397,2017,3,16,0
2017-03-16 00:06:13.397,2138,TCP  ,5.9.17.118,515,Android App,34,Female,PR,Normal,Italian,900.24,No,0.0,Debit Card,2017-03-16 00:06:13.397,2017,3,16,0
2017-03-16 00:06:13.442,3283,TCP  ,5.9.17.118,702,Android App,44,Female,CA,Normal,urdu,0.0,Yes,2400.68,Cash,2017-03-16 00:06:13.442,2017,3,16,0
2017-03-16 00:06:13.442,2241,TCP  ,5.9.17.118,586,Android App,18,Female,US,Normal,German,46.92,No,0.0,Credit Card,2017-03-16 00:06:13.442,2017,3,16,0
2017-03-16 00:10:13.292,3165,TCP  ,5.9.17.118,46,Android App,34,Female,AR,Premium,Italian,600.16,No,0.0,Cash,2017-03-16 00:10:13.292,2017,3,16,0
2017-03-16 00:10:13.292,3986,TCP  ,5.9.17.118,40,Android App,42,Male,IN,Premium,Italian,30.3,No,0.0,Credit Card,2017-03-16 00:10:13.292,2017,3,16,0
2017-03-16 00:10:16.821,3772,TCP  ,5.9.17.118,46,Android App,58,Male,US,Premium,German,0.0,Yes,900.24,Cash,2017-03-16 00:10:16.821,2017,3,16,0
2017-03-16 00:10:16.821,3236,TCP  ,5.9.17.118,40,Android App,59,Male,IT,Premium,German,71.68,No,0.0,Credit Card,2017-03-16 00:10:16.821,2017,3,16,0
2017-03-16 00:07:35.168,3842,TCP  ,5.9.17.118,561,Android App,56,Female,IT,Normal,Italian,0.0,Yes,900.24,Credit Card,2017-03-16 00:07:35.168,2017,3,16,0
2017-03-16 00:07:35.168,3043,TCP  ,5.9.17.118,589,Android App,67,Male,IT,Normal,Spanish,203.3,No,0.0,Cash,2017-03-16 00:07:35.168,2017,3,16,0
2017-03-16 00:07:35.296,4952,TCP  ,5.9.17.118,1726,Android App,68,Male,IT,Normal,Italian,40.66,No,0.0,Cash,2017-03-16 00:07:35.296,2017,3,16,0
2017-03-16 00:07:35.296,2280,TCP  ,5.9.17.118,579,Android App,37,Female,US,Normal,German,3000.85,No,0.0,Debit Card,2017-03-16 00:07:35.296,2017,3,16,0
2017-03-16 00:10:44.267,4334,TCP  ,5.9.17.118,46,Android App,59,Male,CA,Premium,Italian,203.3,No,0.0,Cash,2017-03-16 00:10:44.267,2017,3,16,0
2017-03-16 00:10:44.267,3623,TCP  ,5.9.17.118,40,Android App,40,Female,IT,Premium,Italian,1800.51,No,0.0,Cash,2017-03-16 00:10:44.267,2017,3,16,0
2017-03-16 00:10:40.076,3707,TCP  ,5.9.191.60,314,Android App,39,Female,IT,Premium,Russian,900.24,No,0.0,Debit Card,2017-03-16 00:10:40.076,2017,3,16,0
2017-03-16 00:10:40.076,2744,TCP  ,5.9.21.178,281,Android App,52,Female,PL,Premium,Italian,1500.4,No,0.0,Others,2017-03-16 00:10:40.076,2017,3,16,0
2017-03-16 00:06:13.452,2006,TCP  ,5.9.94.207,561,Mozilla Firefox,40,Male,CN,Normal,Italian,20.92,No,0.0,Cash,2017-03-16 00:06:13.452,2017,3,16,0
2017-03-16 00:06:13.452,2516,TCP  ,5.9.94.207,589,Mozilla Firefox,28,Female,US,Normal,Italian,71.68,No,0.0,Credit Card,2017-03-16 00:06:13.452,2017,3,16,0
2017-03-16 00:08:13.553,4363,TCP  ,5.9.94.207,1726,Mozilla Firefox,59,Female,US,Normal,Italian,600.16,No,0.0,Cash,2017-03-16 00:08:13.553,2017,3,16,0
2017-03-16 00:08:13.553,2479,TCP  ,5.9.94.207,579,Mozilla Firefox,56,Female,US,Normal,Italian,81.32,No,0.0,Credit Card,2017-03-16 00:08:13.553,2017,3,16,0
2017-03-16 00:11:13.653,2502,TCP  ,5.9.94.207,40,Mozilla Firefox,55,Female,SE,Premium,Italian,20.92,No,0.0,Cash,2017-03-16 00:11:13.653,2017,3,16,0
2017-03-16 00:11:13.653,1888,TCP  ,5.9.94.207,46,Mozilla Firefox,19,Female,RU,Premium,Italian,1500.4,No,0.0,Credit Card,2017-03-16 00:11:13.653,2017,3,16,0
2017-03-16 00:09:24.413,2791,TCP  ,5.9.94.207,277,Mozilla Firefox,24,Female,CN,Premium,Italian,71.68,No,0.0,Others,2017-03-16 00:09:24.413,2017,3,16,0
2017-03-16 00:09:24.413,4504,TCP  ,5.9.94.207,6682,Mozilla Firefox,56,Male,NO,Premium,Italian,107.52,No,0.0,Credit Card,2017-03-16 00:09:24.413,2017,3,16,0
2017-03-16 00:08:35.172,4904,TCP  ,5.9.94.207,702,Mozilla Firefox,19,Female,IN,Normal,Italian,15.69,No,0.0,Cash,2017-03-16 00:08:35.172,2017,3,16,0
2017-03-16 00:08:35.172,4453,TCP  ,5.9.94.207,586,Android App,52,Female,IT,Normal,swedish,15.69,No,0.0,Credit Card,2017-03-16 00:08:35.172,2017,3,16,0
2017-03-16 00:08:35.172,3118,TCP  ,5.9.94.207,556,Chrome,21,Male,IT,Normal,urdu,81.32,No,0.0,Debit Card,2017-03-16 00:08:35.172,2017,3,16,0
2017-03-16 00:08:35.172,1746,TCP  ,5.9.94.207,515,Chrome,36,Female,PL,Normal,Italian,107.52,No,0.0,Cash,2017-03-16 00:08:35.172,2017,3,16,0
2017-03-16 00:08:36.248,2123,TCP  ,5.9.94.207,639,Chrome,33,Male,JP,Normal,Italian,1500.4,No,0.0,Credit Card,2017-03-16 00:08:36.248,2017,3,16,0
2017-03-16 00:08:36.248,3105,TCP  ,5.94.230.68,614,Chrome,32,Female,CH,Normal,Italian,600.16,No,0.0,Credit Card,2017-03-16 00:08:36.248,2017,3,16,0
2017-03-16 00:11:59.446,4359,TCP  ,5.97.213.67,487,Chrome,21,Female,US,Premium,Italian,40.66,No,0.0,Debit Card,2017-03-16 00:11:59.446,2017,3,16,0
2017-03-16 00:11:59.446,4670,TCP  ,8.12.245.16,4658,Chrome,33,Male,IT,Premium,Italian,3000.85,No,0.0,Credit Card,2017-03-16 00:11:59.446,2017,3,16,0
2017-03-16 00:09:13.397,2379,TCP  ,8.18.218.142,556,IOS App,66,Male,US,Normal,Italian,0.0,Yes,1500.4,Cash,2017-03-16 00:09:13.397,2017,3,16,0
2017-03-16 00:09:13.397,3165,TCP  ,8.18.2.255,515,IOS App,39,Male,IN,Normal,Italian,35.84,No,0.0,Others,2017-03-16 00:09:13.397,2017,3,16,0
2017-03-16 00:09:13.442,2800,TCP  ,8.21.198.129,702,IOS App,23,Female,IT,Normal,Italian,121.98,No,0.0,Credit Card,2017-03-16 00:09:13.442,2017,3,16,0
2017-03-16 00:09:13.442,4120,TCP  ,8.25.28.17,540,IOS App,29,Female,SE,Normal,Italian,0.0,Yes,143.36,Cash,2017-03-16 00:09:13.442,2017,3,16,0
2017-03-16 00:09:13.451,4168,TCP  ,8.27.177.131,639,IOS App,58,Female,JP,Normal,Italian,0.0,Yes,81.32,Credit Card,2017-03-16 00:09:13.451,2017,3,16,0
2017-03-16 00:09:13.451,4837,TCP  ,8.29.127.24,614,IOS App,66,Male,IN,Normal,Italian,20.92,No,0.0,Cash,2017-03-16 00:09:13.451,2017,3,16,0
2017-03-16 00:12:42.734,3259,TCP  ,8.36.224.148,92,IOS App,69,Female,US,Premium,Italian,20.92,No,0.0,Cash,2017-03-16 00:12:42.734,2017,3,16,0
2017-03-16 00:12:42.734,4811,TCP  ,8.37.225.102,40,Microsoft Edge,33,Male,RU,Premium,Italian,15.69,No,0.0,Debit Card,2017-03-16 00:12:42.734,2017,3,16,0
2017-03-16 00:07:58.728,3616,TCP  ,8.37.225.106,283,Microsoft Edge,64,Male,CA,Premium,Italian,1500.4,No,0.0,Credit Card,2017-03-16 00:07:58.728,2017,3,16,0
2017-03-16 00:07:58.728,4538,TCP  ,8.37.225.107,8617,Microsoft Edge,61,Female,IT,Premium,Italian,900.24,No,0.0,Cash,2017-03-16 00:07:58.728,2017,3,16,0
2017-03-16 00:13:09.951,3604,TCP  ,8.37.225.107,92,Microsoft Edge,21,Male,US,Premium,Italian,0.0,Yes,1500.4,Cash,2017-03-16 00:13:09.951,2017,3,16,0
2017-03-16 00:13:09.951,2573,TCP  ,8.37.225.108,40,Microsoft Edge,20,Female,PR,Premium,Italian,0.0,Yes,300.08,Credit Card,2017-03-16 00:13:09.951,2017,3,16,0
2017-03-16 00:08:36.909,3759,TCP  ,8.37.225.113,283,Microsoft Edge,69,Male,IT,Premium,Italian,203.3,No,0.0,Others,2017-03-16 00:08:36.909,2017,3,16,0
2017-03-16 00:08:36.909,2897,TCP  ,8.37.225.116,8617,Safari,22,Male,CA,Premium,Italian,35.19,No,0.0,Credit Card,2017-03-16 00:08:36.909,2017,3,16,0
2017-03-16 00:13:42.449,2649,TCP  ,8.37.225.139,46,Safari,49,Female,IT,Premium,Italian,600.16,No,0.0,Credit Card,2017-03-16 00:13:42.449,2017,3,16,0
2017-03-16 00:13:42.449,2792,TCP  ,8.37.225.156,40,Safari,66,Male,RU,Premium,Italian,600.16,No,0.0,Debit Card,2017-03-16 00:13:42.449,2017,3,16,0
2017-03-16 00:11:35.171,2902,TCP  ,8.37.225.161,702,Safari,41,Female,SE,Normal,Italian,20.92,No,0.0,Credit Card,2017-03-16 00:11:35.171,2017,3,16,0
2017-03-16 00:11:35.171,3500,TCP  ,8.37.225.170,586,Others,55,Female,GB,Normal,Italian,3000.85,No,0.0,Credit Card,2017-03-16 00:11:35.171,2017,3,16,0
2017-03-16 00:11:35.171,2878,TCP  ,8.37.225.171,556,Others,58,Male,IT,Normal,French,2400.68,No,0.0,Credit Card,2017-03-16 00:11:35.171,2017,3,16,0
2017-03-16 00:11:35.171,2420,TCP  ,8.37.225.182,515,Others,35,Female,US,Normal,Italian,0.0,Yes,2400.68,Credit Card,2017-03-16 00:11:35.171,2017,3,16,0
2017-03-16 00:14:49.908,2381,TCP  ,8.37.225.187,393,Others,46,Male,US,Premium,Italian,179.2,No,0.0,Cash,2017-03-16 00:14:49.908,2017,3,16,0
2017-03-16 00:14:49.908,2257,TCP  ,8.37.225.191,2482,Others,35,Female,US,Premium,Italian,121.98,No,0.0,Cash,2017-03-16 00:14:49.908,2017,3,16,0
2017-03-16 00:09:59.969,3990,TCP  ,8.37.225.192,380,Others,38,Male,IT,Premium,Italian,600.16,No,0.0,Cash,2017-03-16 00:09:59.969,2017,3,16,0
2017-03-16 00:09:59.969,3754,TCP  ,8.37.225.194,473,Others,49,Male,PL,Premium,persian,0.0,Yes,5250.0,Credit Card,2017-03-16 00:09:59.969,2017,3,16,0
2017-03-16 00:12:13.397,3200,TCP  ,8.37.225.196,556,Others,69,Female,IT,Normal,French,162.64,No,0.0,Cash,2017-03-16 00:12:13.397,2017,3,16,0
2017-03-16 00:12:13.397,3277,TCP  ,8.37.225.203,515,Others,58,Female,PL,Normal,Italian,600.16,No,0.0,Cash,2017-03-16 00:12:13.397,2017,3,16,0
2017-03-16 00:12:13.443,3580,TCP  ,8.37.225.206,702,Others,55,Male,CA,Normal,Italian,0.0,Yes,203.3,Credit Card,2017-03-16 00:12:13.443,2017,3,16,0
2017-03-16 00:12:13.443,4500,TCP  ,8.37.225.210,586,Safari,68,Female,CO,Normal,Italian,35.84,No,0.0,Others,2017-03-16 00:12:13.443,2017,3,16,0
2017-03-16 00:13:23.831,3533,TCP  ,8.37.225.211,210,Safari,36,Female,PL,Premium,Italian,15.69,No,0.0,Credit Card,2017-03-16 00:13:23.831,2017,3,16,0
2017-03-16 00:13:23.831,2438,TCP  ,8.37.225.213,205,Safari,36,Male,CA,Premium,Italian,45.45,No,0.0,Debit Card,2017-03-16 00:13:23.831,2017,3,16,0
2017-03-16 00:12:35.170,2325,TCP  ,8.37.225.214,561,Safari,23,Female,AR,Normal,Italian,107.52,No,0.0,Others,2017-03-16 00:12:35.170,2017,3,16,0
2017-03-16 00:12:35.170,4591,TCP  ,8.37.225.215,589,Safari,30,Female,PL,Normal,Italian,0.0,Yes,81.32,Debit Card,2017-03-16 00:12:35.170,2017,3,16,0
2017-03-16 00:12:35.297,2175,TCP  ,8.37.225.216,1726,Safari,25,Male,IN,Normal,Italian,203.3,No,0.0,Cash,2017-03-16 00:12:35.297,2017,3,16,0
2017-03-16 00:12:35.297,2886,TCP  ,8.37.225.216,579,IOS App,30,Female,KR,Normal,Italian,5.23,No,0.0,Others,2017-03-16 00:12:35.297,2017,3,16,0
2017-03-16 00:15:44.305,3417,TCP  ,8.37.225.225,46,Microsoft Edge,27,Male,CA,Premium,Italian,5.23,No,0.0,Credit Card,2017-03-16 00:15:44.305,2017,3,16,0
2017-03-16 00:15:44.305,3312,TCP  ,8.37.225.225,40,Microsoft Edge,22,Female,CN,Premium,Italian,2100.0,No,0.0,Cash,2017-03-16 00:15:44.305,2017,3,16,0
2017-03-16 00:12:13.450,4901,TCP  ,8.37.225.226,561,Microsoft Edge,63,Female,AT,Normal,Spanish,40.66,No,0.0,Debit Card,2017-03-16 00:12:13.450,2017,3,16,0
2017-03-16 00:12:13.450,4411,TCP  ,8.37.225.233,589,IOS App,35,Female,US,Normal,Arabic,107.52,No,0.0,Others,2017-03-16 00:12:13.450,2017,3,16,0
2017-03-16 00:13:13.554,4361,TCP  ,8.37.225.237,1726,IOS App,69,Female,CA,Normal,Italian,35.84,No,0.0,Cash,2017-03-16 00:13:13.554,2017,3,16,0
2017-03-16 00:13:13.554,3330,TCP  ,8.37.225.247,579,IOS App,52,Male,SE,Normal,Italian,0.0,Yes,35.84,Credit Card,2017-03-16 00:13:13.554,2017,3,16,0
2017-03-16 00:16:27.254,3819,TCP  ,8.37.225.44,46,IOS App,36,Female,CH,Premium,Italian,203.3,No,0.0,Cash,2017-03-16 00:16:27.254,2017,3,16,0
